job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry,posting_date
AI10750,Principal Data Scientist,108150,MI,CT,Sweden,M,100,"sql, azure, tableau, statistics",PhD,2,Consulting,2025-03-07
AI10751,Principal Data Scientist,158094,EX,FL,India,L,0,"r, sql, spark",Associate,10,Technology,2025-02-08
AI10752,Robotics Engineer,59896,EN,FL,Australia,L,0,"python, tensorflow, linux, pytorch, git",PhD,0,Government,2024-02-27
AI10753,Data Analyst,170963,EX,FL,Singapore,S,50,"sql, pytorch, java, linux, mathematics",PhD,19,Gaming,2024-03-13
AI10754,Data Scientist,78625,EN,CT,Netherlands,L,0,"hadoop, sql, tensorflow, scala, computer vision",Associate,0,Automotive,2025-04-27
AI10755,AI Specialist,50004,EN,FL,Finland,S,50,"computer vision, azure, hadoop, tensorflow",Master,0,Education,2024-12-24
AI10756,Data Analyst,47461,EN,FT,Israel,L,50,"aws, linux, docker",Bachelor,1,Real Estate,2025-04-22
AI10757,AI Software Engineer,184957,SE,FL,Denmark,L,100,"python, aws, computer vision, deep learning, linux",Associate,8,Retail,2024-03-25
AI10758,Machine Learning Engineer,145701,SE,FL,United States,M,50,"kubernetes, r, gcp",Bachelor,8,Government,2024-06-17
AI10759,Research Scientist,65617,EN,FT,Netherlands,S,0,"linux, mathematics, r, data visualization",Bachelor,1,Telecommunications,2024-10-14
AI10760,Head of AI,138286,SE,PT,Australia,L,0,"java, sql, hadoop, docker, python",PhD,5,Automotive,2024-06-08
AI10761,AI Software Engineer,48880,EN,FL,France,M,0,"scala, tableau, data visualization",Associate,0,Consulting,2024-11-10
AI10762,AI Software Engineer,216969,EX,CT,United Kingdom,L,50,"linux, mathematics, scala, r",Master,12,Media,2024-12-17
AI10763,AI Architect,117841,SE,FT,South Korea,L,0,"aws, scala, gcp",Associate,8,Consulting,2024-04-17
AI10764,Head of AI,32907,EN,FT,India,S,50,"deep learning, kubernetes, pytorch, tableau, tensorflow",Master,1,Healthcare,2024-10-06
AI10765,AI Product Manager,131007,MI,PT,Netherlands,L,0,"nlp, linux, tableau",PhD,4,Energy,2024-05-19
AI10766,AI Architect,158666,SE,CT,Singapore,L,50,"data visualization, r, hadoop",Bachelor,9,Manufacturing,2024-09-11
AI10767,AI Specialist,249723,EX,FT,Canada,L,0,"mathematics, java, gcp, tensorflow, docker",PhD,17,Energy,2024-08-04
AI10768,ML Ops Engineer,81623,SE,FT,Israel,M,100,"deep learning, r, tableau",PhD,6,Automotive,2025-02-04
AI10769,ML Ops Engineer,82342,MI,PT,Austria,L,100,"deep learning, linux, azure, tensorflow",Bachelor,4,Government,2024-12-09
AI10770,Machine Learning Researcher,107075,SE,CT,Singapore,S,0,"sql, pytorch, scala",Bachelor,9,Energy,2024-07-29
AI10771,Data Analyst,53730,EN,FT,Austria,M,50,"git, pytorch, deep learning",Bachelor,1,Finance,2024-01-08
AI10772,Autonomous Systems Engineer,67746,EN,FT,Canada,M,0,"spark, docker, kubernetes, data visualization, python",Associate,1,Finance,2025-01-12
AI10773,AI Specialist,139091,MI,FL,Norway,M,50,"kubernetes, hadoop, deep learning, azure",Bachelor,3,Finance,2025-04-05
AI10774,ML Ops Engineer,163728,SE,CT,Germany,L,100,"nlp, sql, python, statistics",Associate,9,Gaming,2025-04-11
AI10775,AI Product Manager,42239,EN,CT,Japan,L,50,"statistics, python, data visualization, azure",Master,0,Media,2025-03-06
AI10776,AI Product Manager,116310,SE,CT,United Kingdom,M,50,"kubernetes, scala, statistics",Associate,7,Government,2024-11-09
AI10777,Data Engineer,99820,SE,CT,Ireland,M,100,"pytorch, tensorflow, mlops",PhD,7,Technology,2024-01-02
AI10778,Principal Data Scientist,244280,EX,CT,Germany,M,0,"spark, python, azure, git, data visualization",Bachelor,10,Transportation,2024-06-01
AI10779,NLP Engineer,92385,MI,FT,United Kingdom,M,0,"deep learning, pytorch, nlp",PhD,3,Consulting,2024-11-24
AI10780,Principal Data Scientist,130938,SE,FT,Singapore,L,50,"tableau, linux, r",PhD,8,Education,2025-01-07
AI10781,NLP Engineer,176405,SE,FT,United States,L,100,"mlops, linux, python",Bachelor,6,Media,2024-06-26
AI10782,Machine Learning Researcher,80209,SE,FT,Finland,S,0,"sql, tableau, aws, data visualization",Bachelor,5,Consulting,2024-02-26
AI10783,NLP Engineer,239265,EX,FT,Sweden,M,0,"scala, pytorch, gcp",Associate,11,Government,2025-03-08
AI10784,Data Analyst,204259,SE,PT,Switzerland,L,50,"hadoop, tensorflow, python, docker",Associate,7,Government,2024-06-25
AI10785,Head of AI,180794,EX,FT,Netherlands,S,0,"sql, deep learning, python, git",Master,17,Telecommunications,2024-05-20
AI10786,Data Analyst,117834,EX,PT,Japan,M,100,"tableau, pytorch, kubernetes",Master,15,Education,2024-05-14
AI10787,NLP Engineer,66276,SE,FL,China,S,100,"pytorch, r, gcp",Associate,8,Energy,2025-04-06
AI10788,Machine Learning Researcher,49284,EN,PT,Finland,M,100,"azure, linux, python",Associate,0,Transportation,2024-03-08
AI10789,Autonomous Systems Engineer,127447,SE,FT,Canada,S,0,"pytorch, azure, kubernetes, mlops",Master,9,Retail,2024-01-30
AI10790,Machine Learning Researcher,104274,EX,CT,Ireland,M,100,"python, hadoop, tensorflow, azure, linux",Bachelor,12,Telecommunications,2024-01-05
AI10791,AI Product Manager,52904,EN,PT,France,S,0,"deep learning, mlops, python, computer vision",Associate,0,Gaming,2024-10-08
AI10792,AI Research Scientist,117206,MI,CT,Denmark,M,0,"kubernetes, python, aws, azure",Associate,2,Manufacturing,2024-12-29
AI10793,Robotics Engineer,113350,EX,CT,India,S,50,"gcp, aws, python, git",Bachelor,12,Government,2025-01-02
AI10794,AI Consultant,239159,EX,FL,Switzerland,S,50,"statistics, mathematics, scala",Master,17,Gaming,2025-04-13
AI10795,NLP Engineer,52428,MI,FL,South Korea,S,50,"docker, python, deep learning",Associate,3,Telecommunications,2024-10-12
AI10796,Principal Data Scientist,44793,EN,FT,Israel,M,0,"python, deep learning, hadoop, spark",Associate,0,Automotive,2025-01-27
AI10797,Data Engineer,84756,EN,FL,Switzerland,S,0,"linux, mathematics, tableau, python, gcp",PhD,1,Automotive,2024-08-10
AI10798,Data Engineer,61454,EN,PT,Australia,M,0,"tableau, deep learning, docker",PhD,0,Education,2025-03-31
AI10799,Data Analyst,38705,EN,CT,Ireland,S,0,"docker, pytorch, sql, tableau",Associate,0,Energy,2024-12-14
AI10800,AI Consultant,111158,MI,FL,Denmark,M,100,"tensorflow, java, mathematics, computer vision",Associate,2,Media,2024-06-11
AI10801,Robotics Engineer,139252,EX,PT,Austria,M,100,"azure, tableau, pytorch",PhD,15,Technology,2024-03-18
AI10802,Data Analyst,124840,EX,PT,India,S,0,"sql, hadoop, gcp, tableau, java",Associate,16,Media,2025-04-01
AI10803,Research Scientist,58889,MI,PT,China,M,50,"kubernetes, spark, statistics, mlops, scala",Master,4,Technology,2024-08-28
AI10804,Deep Learning Engineer,102681,EX,FL,Israel,M,100,"nlp, spark, sql",Associate,18,Education,2025-03-28
AI10805,Machine Learning Researcher,76143,EN,PT,Denmark,L,50,"hadoop, aws, tableau",PhD,1,Real Estate,2024-01-21
AI10806,AI Consultant,75551,MI,FL,Ireland,L,50,"sql, scala, aws, tableau",Master,4,Media,2024-05-05
AI10807,AI Product Manager,40121,EN,CT,China,M,50,"sql, data visualization, aws",Master,1,Telecommunications,2024-05-14
AI10808,Principal Data Scientist,38151,EN,FT,Finland,M,0,"java, azure, pytorch, tensorflow",Associate,0,Energy,2024-10-06
AI10809,Robotics Engineer,80374,SE,CT,Ireland,M,100,"mlops, scala, python, git, docker",Bachelor,8,Consulting,2025-04-17
AI10810,Data Analyst,59219,MI,FL,Japan,L,50,"mathematics, sql, java",Associate,4,Manufacturing,2024-01-22
AI10811,Data Scientist,82389,MI,CT,Sweden,S,50,"tableau, hadoop, scala, pytorch",Bachelor,4,Retail,2024-08-24
AI10812,Robotics Engineer,90976,SE,FL,South Korea,L,0,"pytorch, azure, r, kubernetes, gcp",Bachelor,7,Transportation,2024-07-23
AI10813,Machine Learning Researcher,116309,MI,PT,Germany,L,100,"kubernetes, scala, r",PhD,4,Government,2024-08-10
AI10814,Robotics Engineer,187396,SE,FT,Switzerland,M,100,"kubernetes, sql, nlp, python",Master,6,Healthcare,2024-02-03
AI10815,Computer Vision Engineer,105574,EN,CT,Switzerland,L,100,"kubernetes, pytorch, deep learning, statistics",PhD,0,Retail,2024-02-18
AI10816,Data Scientist,221771,EX,PT,United States,L,0,"statistics, pytorch, scala",Master,11,Manufacturing,2024-11-26
AI10817,ML Ops Engineer,336976,EX,PT,Switzerland,L,0,"kubernetes, tensorflow, aws, git",Bachelor,12,Consulting,2025-03-10
AI10818,Data Scientist,243554,EX,FT,Sweden,M,50,"gcp, azure, mlops",Associate,10,Healthcare,2024-01-07
AI10819,ML Ops Engineer,52008,EN,FL,India,M,100,"mathematics, deep learning, git",Associate,0,Consulting,2024-09-24
AI10820,Data Analyst,56672,EN,FT,United Kingdom,M,50,"linux, docker, statistics, hadoop",PhD,1,Energy,2024-04-27
AI10821,Computer Vision Engineer,112058,EX,PT,India,M,50,"python, tensorflow, spark",PhD,15,Media,2025-01-06
AI10822,AI Product Manager,106911,SE,PT,United Kingdom,S,100,"scala, git, data visualization, mathematics, docker",Bachelor,5,Energy,2024-09-03
AI10823,ML Ops Engineer,90297,EN,FT,Norway,L,100,"kubernetes, r, computer vision, scala, spark",Bachelor,0,Manufacturing,2024-11-17
AI10824,AI Specialist,59789,MI,FT,Finland,L,50,"python, azure, tableau",PhD,3,Manufacturing,2025-01-05
AI10825,Principal Data Scientist,71152,SE,PT,India,S,0,"deep learning, kubernetes, pytorch, azure, tensorflow",Master,9,Automotive,2024-05-18
AI10826,AI Architect,253682,EX,PT,Netherlands,M,50,"tensorflow, docker, deep learning, azure, gcp",Master,14,Media,2024-07-10
AI10827,Research Scientist,41583,EN,FT,China,M,100,"mathematics, gcp, linux, spark",Associate,1,Government,2024-08-19
AI10828,Computer Vision Engineer,135926,EX,CT,Austria,S,50,"docker, spark, azure, statistics, python",PhD,16,Automotive,2024-05-31
AI10829,AI Research Scientist,107471,SE,FL,Japan,M,0,"aws, tableau, deep learning, docker",PhD,6,Real Estate,2024-04-11
AI10830,NLP Engineer,63105,EN,CT,Sweden,M,50,"azure, pytorch, hadoop, git",Associate,0,Gaming,2025-04-22
AI10831,Robotics Engineer,80166,EN,FT,Singapore,L,100,"aws, statistics, docker",Associate,0,Finance,2024-10-18
AI10832,Machine Learning Engineer,166298,EX,PT,France,S,100,"kubernetes, linux, gcp, python, computer vision",Associate,14,Technology,2024-10-09
AI10833,Data Engineer,133787,SE,FL,Canada,L,100,"aws, hadoop, gcp",Associate,9,Automotive,2024-09-13
AI10834,Robotics Engineer,344424,EX,CT,Norway,L,100,"pytorch, sql, statistics",Bachelor,17,Consulting,2024-01-12
AI10835,ML Ops Engineer,82463,MI,PT,Canada,S,0,"linux, sql, tableau",Bachelor,4,Technology,2024-03-31
AI10836,Head of AI,63516,MI,PT,Israel,M,50,"python, hadoop, scala, mlops, docker",Associate,3,Gaming,2024-05-09
AI10837,Research Scientist,52449,MI,CT,Israel,S,0,"azure, aws, gcp",Associate,4,Media,2024-05-19
AI10838,AI Software Engineer,73972,MI,PT,Australia,M,50,"sql, kubernetes, docker",Associate,4,Transportation,2025-02-11
AI10839,Principal Data Scientist,77077,MI,PT,Australia,M,0,"spark, git, tableau, python, tensorflow",Bachelor,4,Manufacturing,2024-10-27
AI10840,AI Architect,71477,EN,FT,Singapore,S,0,"hadoop, java, kubernetes, tensorflow",PhD,0,Government,2024-07-14
AI10841,Computer Vision Engineer,49811,EN,FT,Austria,M,100,"kubernetes, sql, data visualization, computer vision, tableau",PhD,1,Manufacturing,2024-10-15
AI10842,AI Consultant,155358,SE,CT,Sweden,L,0,"linux, tensorflow, data visualization, r",PhD,7,Government,2025-02-16
AI10843,AI Consultant,38795,EN,FT,China,M,100,"spark, linux, r, computer vision",Bachelor,0,Telecommunications,2025-03-30
AI10844,Research Scientist,117375,EX,FT,Israel,M,100,"python, tensorflow, azure, spark, mathematics",Associate,15,Gaming,2025-01-13
AI10845,NLP Engineer,109494,MI,CT,Sweden,M,50,"pytorch, mathematics, aws, sql",Bachelor,4,Transportation,2024-07-22
AI10846,Data Analyst,154381,SE,CT,Denmark,M,50,"git, kubernetes, azure, r, deep learning",Associate,6,Gaming,2024-11-13
AI10847,AI Software Engineer,155502,EX,FT,United Kingdom,M,0,"deep learning, azure, computer vision, r",Bachelor,15,Consulting,2024-04-07
AI10848,Machine Learning Researcher,61844,EN,FT,Canada,S,0,"git, kubernetes, statistics, hadoop, python",Bachelor,1,Energy,2024-02-25
AI10849,AI Product Manager,193955,EX,FL,Singapore,L,100,"python, tensorflow, mathematics, data visualization",Master,12,Automotive,2024-05-26
AI10850,Autonomous Systems Engineer,57134,MI,FL,Finland,S,0,"azure, python, computer vision, sql",Master,3,Consulting,2024-06-18
AI10851,Machine Learning Engineer,238485,EX,FT,Norway,S,50,"r, azure, computer vision, git, linux",Bachelor,14,Manufacturing,2025-04-12
AI10852,Robotics Engineer,178857,SE,PT,Denmark,M,50,"python, kubernetes, spark",Master,9,Transportation,2025-03-23
AI10853,Autonomous Systems Engineer,45645,EN,PT,China,S,0,"gcp, aws, mathematics, linux",Master,0,Manufacturing,2025-01-14
AI10854,Head of AI,108145,SE,CT,China,L,100,"data visualization, gcp, python, r",Master,5,Government,2024-04-06
AI10855,Machine Learning Engineer,204006,EX,FT,Germany,S,50,"nlp, sql, tableau, azure, pytorch",Associate,16,Manufacturing,2024-06-05
AI10856,Computer Vision Engineer,131867,EX,PT,Singapore,S,100,"deep learning, python, tableau, kubernetes, data visualization",Master,19,Real Estate,2024-11-20
AI10857,AI Research Scientist,174490,SE,FT,United States,M,100,"scala, python, nlp, kubernetes",PhD,5,Media,2024-05-17
AI10858,Computer Vision Engineer,61152,EN,CT,Sweden,L,50,"nlp, pytorch, java",Master,0,Media,2024-04-30
AI10859,NLP Engineer,50342,EN,PT,Finland,L,50,"data visualization, git, r, scala, docker",Associate,0,Gaming,2024-10-02
AI10860,ML Ops Engineer,53706,MI,FL,Finland,S,100,"sql, data visualization, hadoop",Bachelor,3,Finance,2024-12-24
AI10861,AI Research Scientist,90803,SE,FL,Austria,M,100,"sql, pytorch, hadoop",Associate,6,Automotive,2025-04-30
AI10862,Research Scientist,151379,EX,PT,Sweden,M,100,"tableau, deep learning, nlp, azure",Associate,15,Government,2024-11-20
AI10863,Deep Learning Engineer,179982,EX,CT,Germany,M,0,"linux, azure, sql, mlops, java",Master,13,Education,2024-05-06
AI10864,Machine Learning Researcher,62689,EN,CT,India,L,100,"aws, mlops, spark, git, deep learning",PhD,0,Consulting,2024-04-29
AI10865,Data Analyst,166470,SE,PT,Denmark,L,100,"spark, kubernetes, azure, tensorflow, computer vision",PhD,7,Finance,2024-06-13
AI10866,Data Scientist,152927,MI,FT,Switzerland,M,50,"pytorch, data visualization, git, nlp",PhD,2,Government,2024-10-15
AI10867,AI Software Engineer,206336,EX,FL,Canada,S,100,"tableau, kubernetes, hadoop, java",Associate,15,Education,2024-08-17
AI10868,Research Scientist,249658,EX,PT,Germany,M,100,"linux, data visualization, python, kubernetes",Associate,19,Education,2024-06-02
AI10869,Robotics Engineer,211079,EX,CT,Netherlands,M,50,"spark, linux, deep learning, mathematics, aws",Associate,11,Media,2024-01-26
AI10870,NLP Engineer,75883,MI,PT,India,M,100,"azure, kubernetes, python, computer vision",Associate,4,Finance,2024-02-01
AI10871,Autonomous Systems Engineer,64841,EN,CT,Germany,L,50,"hadoop, tensorflow, sql, data visualization, docker",Bachelor,1,Healthcare,2025-03-29
AI10872,Principal Data Scientist,70977,MI,PT,South Korea,L,50,"r, gcp, computer vision, statistics",Master,3,Education,2024-11-09
AI10873,Machine Learning Researcher,153297,SE,CT,Germany,L,50,"computer vision, aws, python, git, kubernetes",PhD,9,Telecommunications,2025-04-20
AI10874,Computer Vision Engineer,166629,EX,CT,Singapore,M,0,"linux, sql, scala, kubernetes",Bachelor,14,Consulting,2025-03-31
AI10875,Autonomous Systems Engineer,133048,SE,FL,Switzerland,S,50,"computer vision, aws, spark, linux",Associate,8,Transportation,2024-09-03
AI10876,Data Analyst,119614,SE,CT,United States,S,0,"git, kubernetes, python, deep learning",Master,8,Real Estate,2025-01-06
AI10877,NLP Engineer,174543,EX,PT,Australia,L,50,"data visualization, spark, java, computer vision, sql",Master,18,Healthcare,2024-07-09
AI10878,AI Specialist,94173,SE,CT,Australia,S,50,"kubernetes, nlp, mlops, sql",Bachelor,5,Media,2024-03-08
AI10879,Deep Learning Engineer,196690,SE,FT,Switzerland,M,0,"r, linux, python, computer vision",Associate,8,Automotive,2024-07-06
AI10880,Machine Learning Researcher,84462,EN,CT,Canada,L,0,"python, docker, nlp, tableau",Master,1,Automotive,2024-05-06
AI10881,AI Architect,41157,EN,FT,India,S,100,"mathematics, deep learning, python, r, java",Associate,0,Gaming,2024-10-17
AI10882,AI Consultant,121032,EX,FL,China,S,100,"mathematics, spark, pytorch",Associate,12,Consulting,2025-01-23
AI10883,Autonomous Systems Engineer,123876,MI,FT,Singapore,L,0,"mathematics, r, azure, gcp, nlp",Associate,2,Real Estate,2024-05-21
AI10884,AI Consultant,132134,SE,FL,Netherlands,S,0,"tensorflow, hadoop, git, computer vision, spark",Bachelor,5,Telecommunications,2025-02-17
AI10885,Data Analyst,83359,MI,PT,Japan,L,100,"statistics, linux, docker, deep learning",Master,3,Consulting,2024-02-20
AI10886,Machine Learning Researcher,53365,MI,PT,Austria,M,50,"tableau, python, java, mlops, deep learning",Bachelor,4,Government,2024-03-29
AI10887,ML Ops Engineer,71593,MI,FT,China,M,50,"python, linux, deep learning",Associate,3,Consulting,2025-04-22
AI10888,Autonomous Systems Engineer,172837,SE,FT,Denmark,L,0,"kubernetes, nlp, mlops, gcp, computer vision",Associate,8,Manufacturing,2025-02-16
AI10889,AI Specialist,198051,SE,FL,United States,L,0,"kubernetes, sql, mathematics",Master,6,Retail,2024-02-17
AI10890,AI Specialist,102674,SE,FL,Australia,S,100,"deep learning, kubernetes, python",Bachelor,8,Healthcare,2024-02-16
AI10891,ML Ops Engineer,81597,EN,CT,United States,L,50,"computer vision, git, hadoop",Associate,0,Energy,2024-02-17
AI10892,Principal Data Scientist,171619,EX,CT,Singapore,M,0,"statistics, azure, hadoop",PhD,18,Consulting,2024-01-01
AI10893,ML Ops Engineer,66540,MI,FL,India,M,100,"computer vision, azure, data visualization, r, sql",Bachelor,4,Consulting,2024-12-13
AI10894,Principal Data Scientist,53359,EN,FL,Japan,M,50,"mlops, gcp, r, deep learning, data visualization",PhD,1,Energy,2024-10-28
AI10895,Machine Learning Researcher,84452,SE,FL,Israel,M,0,"python, azure, mathematics, tensorflow",PhD,8,Manufacturing,2024-08-18
AI10896,Data Scientist,51188,EN,CT,Finland,S,100,"tensorflow, git, scala",PhD,0,Technology,2024-01-01
AI10897,AI Product Manager,89786,SE,FL,Canada,S,100,"mlops, deep learning, python, scala, sql",Master,7,Education,2024-05-19
AI10898,Research Scientist,169593,SE,FL,Switzerland,M,100,"aws, hadoop, scala, java, python",Bachelor,9,Gaming,2025-04-05
AI10899,Machine Learning Researcher,202201,EX,CT,South Korea,L,0,"computer vision, git, deep learning",PhD,12,Manufacturing,2024-03-01
AI10900,Robotics Engineer,107217,SE,CT,Finland,L,100,"hadoop, python, tensorflow, kubernetes",Master,6,Retail,2024-10-29
AI10901,Data Analyst,107539,MI,PT,Netherlands,M,0,"statistics, linux, data visualization",Master,3,Manufacturing,2025-04-07
AI10902,Robotics Engineer,131783,MI,CT,Switzerland,S,0,"sql, python, hadoop",PhD,3,Automotive,2024-11-15
AI10903,Machine Learning Researcher,47747,EN,FT,India,S,50,"java, hadoop, r, git, tableau",Master,0,Manufacturing,2024-11-01
AI10904,Research Scientist,147158,EX,FT,Japan,S,0,"spark, mathematics, deep learning, mlops",Master,12,Technology,2024-07-30
AI10905,Data Engineer,69689,MI,CT,South Korea,L,100,"pytorch, scala, docker, computer vision",Bachelor,3,Healthcare,2024-10-28
AI10906,NLP Engineer,108044,SE,CT,Germany,M,0,"java, kubernetes, docker, nlp",Associate,9,Technology,2024-02-25
AI10907,Machine Learning Engineer,96106,SE,FL,Ireland,M,100,"statistics, tensorflow, computer vision, aws, linux",Associate,6,Automotive,2025-03-31
AI10908,Robotics Engineer,72557,MI,CT,Singapore,S,100,"python, azure, mlops, nlp",Bachelor,3,Transportation,2024-07-22
AI10909,AI Specialist,166801,SE,FT,Denmark,L,50,"java, deep learning, gcp, hadoop",PhD,7,Transportation,2024-08-17
AI10910,AI Architect,46629,EN,FL,Ireland,L,50,"computer vision, sql, aws, java",Associate,1,Technology,2024-11-01
AI10911,Principal Data Scientist,98101,SE,FL,India,M,100,"data visualization, azure, pytorch, nlp",PhD,5,Media,2025-04-02
AI10912,Autonomous Systems Engineer,95117,MI,FT,Netherlands,L,50,"git, data visualization, kubernetes",Bachelor,2,Real Estate,2024-03-18
AI10913,Data Analyst,96074,MI,FT,Canada,L,50,"python, kubernetes, hadoop",Master,3,Government,2024-02-13
AI10914,AI Research Scientist,104769,MI,FL,Germany,L,100,"java, hadoop, mlops, python",Bachelor,2,Consulting,2024-09-06
AI10915,Computer Vision Engineer,350761,EX,FT,Denmark,L,100,"gcp, kubernetes, nlp, java, azure",Bachelor,11,Finance,2024-10-01
AI10916,Data Engineer,74309,SE,FL,Austria,M,100,"azure, gcp, r",Master,6,Government,2025-03-30
AI10917,AI Consultant,43103,EN,PT,South Korea,M,50,"deep learning, python, tensorflow, nlp, r",PhD,1,Real Estate,2024-02-13
AI10918,Data Engineer,38113,EN,FT,Japan,S,0,"gcp, git, mathematics, scala, python",Master,0,Finance,2024-07-04
AI10919,Principal Data Scientist,121020,EX,CT,France,S,0,"docker, mathematics, data visualization, kubernetes, deep learning",Associate,17,Media,2024-08-16
AI10920,Autonomous Systems Engineer,68579,EN,FT,Sweden,S,50,"mlops, azure, python, java",PhD,0,Telecommunications,2024-02-22
AI10921,ML Ops Engineer,146855,SE,FT,Switzerland,M,50,"scala, tableau, spark, data visualization",Bachelor,7,Education,2024-06-04
AI10922,AI Product Manager,257091,EX,CT,Denmark,S,0,"scala, deep learning, gcp, mlops, pytorch",Master,13,Technology,2024-08-21
AI10923,Deep Learning Engineer,57195,EN,FL,Austria,L,100,"mathematics, kubernetes, sql, linux, statistics",Bachelor,0,Automotive,2024-03-30
AI10924,Machine Learning Engineer,235223,EX,FT,Netherlands,M,0,"spark, java, r",Bachelor,12,Real Estate,2025-03-27
AI10925,AI Specialist,262551,EX,PT,Netherlands,L,0,"nlp, hadoop, sql, tableau, docker",PhD,11,Telecommunications,2024-06-29
AI10926,ML Ops Engineer,124613,MI,CT,Sweden,L,0,"linux, java, aws, git, statistics",Master,2,Government,2024-02-05
AI10927,Machine Learning Researcher,270268,EX,PT,Norway,M,50,"tensorflow, spark, gcp",PhD,18,Media,2024-08-19
AI10928,AI Architect,98711,MI,PT,Singapore,M,50,"python, nlp, data visualization",Master,4,Telecommunications,2025-02-07
AI10929,Principal Data Scientist,97932,EX,CT,Ireland,M,0,"r, gcp, git",Bachelor,10,Telecommunications,2024-09-13
AI10930,ML Ops Engineer,128015,SE,FT,Norway,S,0,"deep learning, git, linux",Associate,9,Finance,2025-02-06
AI10931,Data Scientist,72690,MI,CT,Austria,L,100,"python, kubernetes, linux, tensorflow, azure",Bachelor,4,Automotive,2024-09-21
AI10932,Research Scientist,139267,SE,PT,United Kingdom,M,100,"data visualization, aws, python, docker",Master,6,Finance,2024-06-06
AI10933,Principal Data Scientist,98526,EX,FL,Israel,S,100,"spark, python, git, linux",Bachelor,12,Manufacturing,2025-04-27
AI10934,Data Engineer,228495,EX,CT,Switzerland,M,100,"scala, python, nlp",Bachelor,17,Transportation,2024-08-05
AI10935,Principal Data Scientist,74853,EN,FL,Canada,M,100,"sql, nlp, aws, python, spark",PhD,0,Education,2024-05-07
AI10936,NLP Engineer,48085,EN,FT,Austria,M,50,"hadoop, kubernetes, deep learning, python",PhD,1,Gaming,2024-07-10
AI10937,Autonomous Systems Engineer,116762,SE,CT,Canada,M,0,"hadoop, computer vision, scala, gcp, tensorflow",Bachelor,9,Real Estate,2025-04-30
AI10938,Head of AI,260090,EX,PT,Switzerland,S,0,"tableau, azure, docker, spark, kubernetes",PhD,17,Gaming,2024-06-10
AI10939,Research Scientist,160583,SE,FT,Canada,L,100,"pytorch, mlops, python",Associate,9,Technology,2024-08-25
AI10940,AI Architect,86679,MI,PT,Canada,S,0,"r, linux, aws",PhD,3,Government,2025-01-11
AI10941,AI Consultant,76014,MI,PT,India,M,0,"kubernetes, sql, azure, python, linux",Associate,2,Telecommunications,2024-04-08
AI10942,ML Ops Engineer,62941,EN,PT,Sweden,M,50,"java, linux, tensorflow, sql",Associate,0,Retail,2024-05-17
AI10943,AI Specialist,54105,EN,CT,Netherlands,M,50,"scala, spark, kubernetes, r, java",Associate,1,Government,2024-02-15
AI10944,AI Software Engineer,116982,MI,FT,France,L,0,"r, hadoop, mlops, deep learning, docker",PhD,4,Retail,2024-08-19
AI10945,Head of AI,57378,EN,CT,Canada,M,0,"azure, sql, gcp, pytorch, git",Bachelor,1,Retail,2025-01-19
AI10946,Data Scientist,228453,EX,FT,Australia,M,100,"hadoop, python, spark, r",Master,19,Manufacturing,2024-12-28
AI10947,AI Consultant,86869,MI,PT,Germany,M,100,"linux, python, tableau, sql",Master,2,Automotive,2024-06-26
AI10948,Data Scientist,158050,SE,FT,Norway,M,50,"r, kubernetes, git, deep learning, computer vision",Master,5,Technology,2024-02-04
AI10949,Autonomous Systems Engineer,131457,SE,PT,Netherlands,S,100,"java, linux, nlp, tableau",Master,9,Gaming,2024-12-03
AI10950,AI Product Manager,84901,SE,CT,Austria,L,0,"mlops, gcp, kubernetes, spark, mathematics",Master,7,Real Estate,2024-07-31
AI10951,Data Analyst,122071,EX,FT,Finland,M,100,"python, hadoop, linux",Associate,17,Consulting,2025-03-21
AI10952,ML Ops Engineer,57629,EN,CT,South Korea,L,100,"gcp, computer vision, linux",Bachelor,1,Consulting,2024-02-11
AI10953,ML Ops Engineer,52486,EN,CT,China,M,100,"nlp, mlops, tensorflow, git",Bachelor,0,Manufacturing,2024-12-04
AI10954,Research Scientist,87978,SE,FL,Ireland,L,0,"linux, computer vision, aws, mathematics",Associate,8,Transportation,2025-03-15
AI10955,Machine Learning Researcher,130679,SE,FL,Denmark,S,0,"data visualization, aws, gcp, scala, java",Associate,7,Automotive,2024-08-12
AI10956,Machine Learning Engineer,88463,EN,CT,Singapore,L,50,"java, gcp, git, python",Master,0,Consulting,2024-01-17
AI10957,AI Architect,50420,EN,FT,China,L,0,"linux, r, hadoop, statistics",Associate,1,Energy,2024-01-29
AI10958,AI Software Engineer,90946,SE,FL,Finland,S,0,"python, docker, data visualization, statistics, scala",Bachelor,5,Manufacturing,2024-04-04
AI10959,Head of AI,107933,EX,CT,India,S,100,"scala, kubernetes, tableau",Master,10,Media,2025-02-05
AI10960,AI Software Engineer,115358,SE,CT,France,S,50,"hadoop, azure, sql",Associate,7,Manufacturing,2024-05-15
AI10961,AI Specialist,316486,EX,PT,Norway,L,0,"r, hadoop, statistics, mlops",Associate,19,Energy,2025-01-07
AI10962,Research Scientist,83539,EN,FT,Norway,S,50,"mlops, linux, docker, nlp, spark",Bachelor,1,Education,2024-09-17
AI10963,AI Architect,96103,MI,CT,Canada,M,100,"nlp, pytorch, spark, tensorflow",Master,3,Healthcare,2024-12-22
